Amount,Amount_transformed,Amount_prob_0,Amount_prob_1,Amount_prob_2
1.0,-0.16976771603674534,1.0,0.0,0.0
92.75,-0.20250986628812007,0.0,1.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
33.0,0.08265693142561806,1.0,0.0,0.0
475.0,-0.21576773689749848,0.0,0.0,1.0
62.66,0.3166230265422961,1.0,0.0,0.0
263.66,0.19013712786714893,0.0,1.0,0.0
114.33,-0.15293218134358375,0.0,1.0,0.0
61.94,0.3109434719743929,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
30.34,0.0616741326053091,1.0,0.0,0.0
82.0,0.469182172852362,1.0,0.0,0.0
101.76,-0.1818103787371343,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
30.0,0.05899212072602149,1.0,0.0,0.0
159.9,-0.04824010057794329,0.0,1.0,0.0
304.0,0.2828138568135157,0.0,1.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
172.9,-0.018374025310150324,0.0,1.0,0.0
24.99,0.019471886857695207,1.0,0.0,0.0
14.7,-0.06169841384192102,1.0,0.0,0.0
13.5,-0.07116433812175964,1.0,0.0,0.0
30.14,0.060096478558669335,1.0,0.0,0.0
30.0,0.05899212072602149,1.0,0.0,0.0
2115.8,0.47358655135533123,0.0,0.0,1.0
30.0,0.05899212072602149,1.0,0.0,0.0
7.68,-0.11707407087897699,1.0,0.0,0.0
136.5,-0.10199903605997064,0.0,1.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
22.41,-0.0008798503439578303,1.0,0.0,0.0
4.99,-0.1382935178062819,1.0,0.0,0.0
217.05,0.08305576108008504,0.0,1.0,0.0
137.54,-0.09960975003854723,0.0,1.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
4.4,-0.14294759724386924,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
61.51,0.30755151577411743,1.0,0.0,0.0
2.99,-0.1540700582726796,1.0,0.0,0.0
70.3,0.37688941112393537,1.0,0.0,0.0
22.0,-0.004114041139569363,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
24.9,0.01876194253670731,1.0,0.0,0.0
19.0,-0.02777885183916593,1.0,0.0,0.0
1.51,-0.16574469821781393,1.0,0.0,0.0
4.56,-0.4051167261240171,0.0,1.0,0.0
31.0,0.06688039095922034,1.0,0.0,0.0
12.37,-0.08007808348527436,1.0,0.0,0.0
39.99,0.13779594035567808,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.51,-0.16574469821781393,1.0,0.0,0.0
16.15,-0.05026042200378268,1.0,0.0,0.0
8.49,-0.11068457199008591,1.0,0.0,0.0
72.1,0.3910882975436933,1.0,0.0,0.0
7.58,-0.11786289790229687,1.0,0.0,0.0
5.0,-0.13821463510394993,1.0,0.0,0.0
273.98,0.2138461968489661,0.0,1.0,0.0
21.98,-0.004271806544233336,1.0,0.0,0.0
76.0,0.42185255145316886,1.0,0.0,0.0
10.47,-0.09506579692835217,1.0,0.0,0.0
38.34,0.12478029447089997,1.0,0.0,0.0
232.0,0.11740174763804692,0.0,1.0,0.0
5.0,-0.13821463510394993,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
11.71,-0.08528434183918558,1.0,0.0,0.0
12.58,-0.07842154673630258,1.0,0.0,0.0
15.27,-0.05720209980899767,1.0,0.0,0.0
17.94,-0.03614041828635671,1.0,0.0,0.0
19.0,-0.02777885183916593,1.0,0.0,0.0
5.74,-0.13237731513138276,1.0,0.0,0.0
25.0,0.019550769560027208,1.0,0.0,0.0
1848.06,0.36110013184240286,0.0,0.0,1.0
62.77,0.31749073626794805,1.0,0.0,0.0
25.29,0.021838367927654867,1.0,0.0,0.0
49.5,0.21281339027339918,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
7.98,-0.11470758980901732,1.0,0.0,0.0
675.49,-0.13153526416967679,0.0,0.0,1.0
173.47,-0.34245045175419986,0.0,0.0,1.0
125.9,-0.126351374355248,0.0,1.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
14.35,-0.06445930842354061,1.0,0.0,0.0
154.0,-0.06179470396871088,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
29.99,-0.3466940881194036,0.0,1.0,0.0
14.35,-0.06445930842354061,1.0,0.0,0.0
3.96,-0.14641843614647673,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
54.99,0.2561199938536609,1.0,0.0,0.0
0.01,-0.1775771035676122,1.0,0.0,0.0
115.47,0.7332025775575277,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
8.28,-0.11234110873905767,1.0,0.0,0.0
2.35,-0.1591185512219269,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
170.48,-0.023933710090770284,0.0,1.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
9.03,-0.10642490606415854,1.0,0.0,0.0
29.79,0.05733558397704972,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
4.67,-0.14081776428090553,1.0,0.0,0.0
6.15,-0.12914312433577124,1.0,0.0,0.0
39.73,0.13574499009504634,1.0,0.0,0.0
23.92,0.011031437708172455,1.0,0.0,0.0
19.98,-0.02004834701063105,1.0,0.0,0.0
615.22,-0.15685668235165998,0.0,0.0,1.0
581.72,-0.17093113911450117,0.0,0.0,1.0
30.6,0.06372508286594081,1.0,0.0,0.0
0.91,-0.17047766035773324,1.0,0.0,0.0
31.45,0.07043011256415982,1.0,0.0,0.0
5.0,-0.13821463510394993,1.0,0.0,0.0
11.94,-0.08347003968554986,1.0,0.0,0.0
8.88,-0.10760814659913835,1.0,0.0,0.0
13.95,-0.06761461651682016,1.0,0.0,0.0
100.0,-0.18585378585031245,0.0,1.0,0.0
37.58,0.11878520909366881,1.0,0.0,0.0
2.67,-0.15659430474730324,1.0,0.0,0.0
171.32,-0.022003902150389807,0.0,1.0,0.0
4.94,-0.13868793131794185,1.0,0.0,0.0
2.58,-0.15730424906829116,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
178.0,-0.006657334243554636,0.0,1.0,0.0
163.52,-0.039923547311065545,0.0,1.0,0.0
2.0,-0.1618794458035465,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
22.9,0.002985402070309597,1.0,0.0,0.0
27.99,0.04313669755729178,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
48.56,0.20539841625419228,1.0,0.0,0.0
5.49,-0.13434938268968247,1.0,0.0,0.0
22.75,0.00180216153532978,1.0,0.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
405.7,0.5164584610238653,0.0,1.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
14.99,-0.059410815474293346,1.0,0.0,0.0
32.79,0.0810003946766463,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
237.0,0.12888869966412114,0.0,1.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
1070.3,0.03433746044337757,0.0,0.0,1.0
60.0,-0.2777494020589062,0.0,1.0,0.0
0.77,-0.17158201819038107,1.0,0.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
9.21,-0.10500501742218273,1.0,0.0,0.0
10.02,-0.09861551853329166,1.0,0.0,0.0
59.16,0.28901408072610013,1.0,0.0,0.0
69.95,0.3741285165423158,1.0,0.0,0.0
93.35,-0.3761115107344636,0.0,0.0,1.0
25.0,0.019550769560027208,1.0,0.0,0.0
232.41,0.118343677704185,0.0,1.0,0.0
79.0,0.44551736215276544,1.0,0.0,0.0
77.29,0.43202842005399544,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
99.99,-0.1858767597543646,0.0,1.0,0.0
120.0,-0.13990597774601557,0.0,1.0,0.0
89.99,0.5322094520156209,1.0,0.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
191.8,-0.33474941317321844,0.0,0.0,1.0
8.27,-0.11241999144138966,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
36.25,0.10829380968351435,1.0,0.0,0.0
20.3,-0.017524100536007413,1.0,0.0,0.0
10.82,-0.09230490234673258,1.0,0.0,0.0
3937.13,0.99,0.0,0.0,1.0
21.0,-0.012002311372768219,1.0,0.0,0.0
58.0,0.27986368725558947,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
39.2,0.13156420687145098,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
162.38,-0.042542572373010505,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
6.6,-0.12559340273083175,1.0,0.0,0.0
356.52,0.4034728008953992,0.0,1.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
94.48,0.5676277853626839,1.0,0.0,0.0
24.9,0.01876194253670731,1.0,0.0,0.0
37.82,0.12067839394963654,1.0,0.0,0.0
2.77,-0.15580547772398337,1.0,0.0,0.0
39.95,0.13748040954635013,1.0,0.0,0.0
39.6,0.13471951496473053,1.0,0.0,0.0
102.25,-0.18068465743857903,0.0,1.0,0.0
40.0,0.13787482305801005,1.0,0.0,0.0
188.12,0.016592256657219594,0.0,1.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
9.81,-0.10027205528226342,1.0,0.0,0.0
19.95,-0.020284995117627023,1.0,0.0,0.0
6.0,-0.13032636487075105,1.0,0.0,0.0
69.35,0.36939555440239646,1.0,0.0,0.0
22.0,-0.004114041139569363,1.0,0.0,0.0
175.69,-0.01196430607960093,0.0,1.0,0.0
54.2,0.24988826036943385,1.0,0.0,0.0
106.25,-0.17149509581771966,0.0,1.0,0.0
63.0,0.31930503842158375,1.0,0.0,0.0
239.66,0.1349997581419926,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
534.43,-0.19079923046718056,0.0,0.0,1.0
301.1,0.27615142463839265,0.0,1.0,0.0
68.5,0.36269052470417745,1.0,0.0,0.0
14.01,-0.06714132030282823,1.0,0.0,0.0
9.14,-0.10555719633850665,1.0,0.0,0.0
8.7,-0.10902803524111415,1.0,0.0,0.0
177.33,-0.008196585815048552,0.0,1.0,0.0
3.59,-0.1493370961327603,1.0,0.0,0.0
200.0,0.04388525467117192,0.0,1.0,0.0
1.5,-0.16582358092014593,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
79.95,0.4530112188743044,1.0,0.0,0.0
4.46,-0.1424743010298773,1.0,0.0,0.0
3.57,-0.14949486153742428,1.0,0.0,0.0
276.5,0.21963562067010747,0.0,1.0,0.0
145.5,-0.08132252241303706,0.0,1.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
66.55,0.34730839774943967,1.0,0.0,0.0
15.17,-0.05799092683231755,1.0,0.0,0.0
7.95,-0.1149442379160133,1.0,0.0,0.0
7.5,-0.11849395952095278,1.0,0.0,0.0
3.34,-0.15130916369106,1.0,0.0,0.0
200.0,0.04388525467117192,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
150.0,-0.07098426558957026,0.0,1.0,0.0
39.95,0.13748040954635013,1.0,0.0,0.0
6.95,-0.12283250814921215,1.0,0.0,0.0
36.18,-0.33247324151112373,0.0,1.0,0.0
49.0,0.20886925515679977,1.0,0.0,0.0
108.0,0.6742771989155323,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
15.95,-0.05183807605042245,1.0,0.0,0.0
2.69,-0.15643653934263926,1.0,0.0,0.0
70.0,0.37452293005397574,1.0,0.0,0.0
22.0,-0.004114041139569363,1.0,0.0,0.0
17.99,-0.03574600477469679,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
49.87,0.21573205025968276,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
5.8,-0.13190401891739084,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
12.0,-0.08299674347155793,1.0,0.0,0.0
21.98,-0.004271806544233336,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
22.44,-0.0006432022369618556,1.0,0.0,0.0
298.0,0.2690295143822266,0.0,1.0,0.0
101.16,0.6203214305204521,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
22.25,-0.0021419735812696484,1.0,0.0,0.0
14.95,-0.05972634628362131,1.0,0.0,0.0
116.0,-0.14909553936687495,0.0,1.0,0.0
336.0,0.3563303497803907,0.0,1.0,0.0
8.94,-0.10713485038514643,1.0,0.0,0.0
330.0,0.3425460073491016,0.0,1.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
385.0,0.468902479635918,0.0,1.0,0.0
49.64,0.21391774810604702,1.0,0.0,0.0
23.0,0.003774229093629494,1.0,0.0,0.0
0.79,-0.1714242527857171,1.0,0.0,0.0
32.0,0.0747686611924192,1.0,0.0,0.0
819.4,-0.07107391871473732,0.0,0.0,1.0
110.69,0.6954966458428371,1.0,0.0,0.0
82.03,0.469418820959358,1.0,0.0,0.0
63.41,0.32253922921719524,1.0,0.0,0.0
33.0,0.08265693142561806,1.0,0.0,0.0
21.24,-0.010109126516800506,1.0,0.0,0.0
11.27,-0.08875518074179309,1.0,0.0,0.0
1591.26,0.25320996776187715,0.0,0.0,1.0
16.47,-0.04773617552915905,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
1435.0,0.1875599792913828,0.0,0.0,1.0
16.0,-0.0514436625387625,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
165.22,-0.03601798362220034,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
40.8,0.1441854392445691,1.0,0.0,0.0
90.75,0.538204537392852,1.0,0.0,0.0
15.09,-0.05862198845097346,1.0,0.0,0.0
522.55,-0.19579041095501795,0.0,0.0,1.0
25.0,0.019550769560027208,1.0,0.0,0.0
117.36,-0.14597108841578277,0.0,1.0,0.0
28.62,0.04810630780420708,1.0,0.0,0.0
43.89,0.16856019426515362,1.0,0.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
167.3,-0.031239411579353435,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
11.85,-0.08417998400653776,1.0,0.0,0.0
27.28,0.037536025691720605,1.0,0.0,0.0
42.92,0.16090857213895074,1.0,0.0,0.0
28.75,0.049131782934522916,1.0,0.0,0.0
624.03,-0.15315531028955162,0.0,0.0,1.0
31.23,0.06869469311285609,1.0,0.0,0.0
15.48,-0.0555455630600259,1.0,0.0,0.0
348.77,0.38566802525498417,0.0,1.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
32.4,0.07792396928569874,1.0,0.0,0.0
175.0,-0.013549505459199166,0.0,1.0,0.0
18.79,-0.029435388588137698,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
104.0,-0.17666422422945308,0.0,1.0,0.0
2.99,-0.1540700582726796,1.0,0.0,0.0
129.0,-0.11922946409908197,0.0,1.0,0.0
10.94,-0.09135830991874871,1.0,0.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
45.0,0.17731617422400434,1.0,0.0,0.0
144.51,-0.08359693891419977,0.0,1.0,0.0
139.9,-0.09418790868224017,0.0,1.0,0.0
12.0,-0.08299674347155793,1.0,0.0,0.0
6.2,-0.1287487108241113,1.0,0.0,0.0
46.78,0.1913572952390983,1.0,0.0,0.0
70.25,0.37649499761227545,1.0,0.0,0.0
21.41,-0.008768120577156686,1.0,0.0,0.0
67.3,0.3532246004243388,1.0,0.0,0.0
2.12,-0.16093285337556262,1.0,0.0,0.0
10.0,-0.09877328393795563,1.0,0.0,0.0
12.36,-0.08015696618760634,1.0,0.0,0.0
14.97,-0.05956858087895732,1.0,0.0,0.0
108.0,0.6742771989155323,1.0,0.0,0.0
15.35,-0.05657103819034176,1.0,0.0,0.0
3.13,-0.1529657004400318,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
90.0,0.5322883347179528,1.0,0.0,0.0
23.47,0.007481716103232948,1.0,0.0,0.0
11.37,-0.08796635371847321,1.0,0.0,0.0
225.11,0.10157272774611668,0.0,1.0,0.0
89.99,0.5322094520156209,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
2.34,-0.1591974339242589,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
99.0,0.6032827668167425,1.0,0.0,0.0
27.62,0.04021803757100822,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
10.62,-0.09388255639337235,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
13.21,-0.0734519364893873,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1198.55,0.08821952252798593,0.0,0.0,1.0
1.98,-0.16203721120821046,1.0,0.0,0.0
169.0,-0.02733384789048823,0.0,1.0,0.0
12.17,-0.08165573753191412,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
7.85,-0.11573306493933318,1.0,0.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
3849.85,0.99,0.0,0.0,1.0
169.0,-0.02733384789048823,0.0,1.0,0.0
25.0,0.019550769560027208,1.0,0.0,0.0
369.85,0.43409701499691317,0.0,1.0,0.0
22.0,-0.004114041139569363,1.0,0.0,0.0
70.0,0.37452293005397574,1.0,0.0,0.0
4.97,-0.1384512832109459,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
97.0,0.5875062263503448,1.0,0.0,0.0
53.7,0.2459441252528344,1.0,0.0,0.0
11.78,-0.08473216292286168,1.0,0.0,0.0
2.0,-0.1618794458035465,1.0,0.0,0.0
0.87,-0.17079319116706118,1.0,0.0,0.0
199.0,0.04158786426595708,0.0,1.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
7.29,-0.12015049626992455,1.0,0.0,0.0
1.61,-0.16495587119449404,1.0,0.0,0.0
820.0,-0.07082183889211927,0.0,0.0,1.0
78.53,0.441809875143162,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
0.12,-0.17670939384196033,1.0,0.0,0.0
67.5,0.35480225447097863,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
37.0,0.11421001235841348,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
15.12,-0.0583853403439775,1.0,0.0,0.0
10.44,-0.09530244503534814,1.0,0.0,0.0
3.59,-0.1493370961327603,1.0,0.0,0.0
37.85,0.12091504205663252,1.0,0.0,0.0
56.36,0.26692692407314333,1.0,0.0,0.0
10.89,-0.09175272343040865,1.0,0.0,0.0
68.99,0.36655577711844484,1.0,0.0,0.0
49.9,0.21596869836667873,1.0,0.0,0.0
12.97,-0.07534512134535504,1.0,0.0,0.0
2.67,-0.15659430474730324,1.0,0.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
6.0,-0.13032636487075105,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
120.3,0.7713029227838782,1.0,0.0,0.0
46.03,0.18544109256419916,1.0,0.0,0.0
120.0,-0.13990597774601557,0.0,1.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
78.0,0.4376290919195666,1.0,0.0,0.0
1.78,-0.16361486525485022,1.0,0.0,0.0
6.07,-0.12977418595442713,1.0,0.0,0.0
24.31,0.014107863099119985,1.0,0.0,0.0
181.54,0.0014754277909058927,0.0,1.0,0.0
368.0,-0.26072197193105084,0.0,0.0,1.0
0.32,-0.17513173979532057,1.0,0.0,0.0
12.03,-0.08276009536456197,1.0,0.0,0.0
14.13,-0.06619472787484436,1.0,0.0,0.0
9.85,-0.09995652447293547,1.0,0.0,0.0
120.0,-0.13990597774601557,0.0,1.0,0.0
101.27,-0.1829361000356896,0.0,1.0,0.0
4.0,-0.1461029053371488,1.0,0.0,0.0
0.75,-0.17173978359504505,1.0,0.0,0.0
117.84,-0.14486834102127963,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
2.0,-0.1618794458035465,1.0,0.0,0.0
16.34,-0.04876165065947489,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
64.0,0.3271933086547826,1.0,0.0,0.0
1.5,-0.16582358092014593,1.0,0.0,0.0
5.2,-0.13663698105731015,1.0,0.0,0.0
54.26,0.25036155658342574,1.0,0.0,0.0
15.98,-0.051601427943426474,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
0.18,-0.1762360976279684,1.0,0.0,0.0
378.5,0.4539694420020215,0.0,1.0,0.0
4.99,-0.1382935178062819,1.0,0.0,0.0
14.89,-0.060199642497613226,1.0,0.0,0.0
178.0,-0.006657334243554636,0.0,1.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
189.0,0.018613960213808643,0.0,1.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
19.95,-0.020284995117627023,1.0,0.0,0.0
26.9,0.034538483003105025,1.0,0.0,0.0
10.62,-0.09388255639337235,1.0,0.0,0.0
805.09,-0.07708602248417781,0.0,0.0,1.0
123.58,-0.13168132009534644,0.0,1.0,0.0
3.58,-0.1494159788350923,1.0,0.0,0.0
15.5,-0.05538779765536193,1.0,0.0,0.0
67.75,0.35677432202927833,1.0,0.0,0.0
148.0,-0.07557904639999995,0.0,1.0,0.0
36.9,0.11342118533509359,1.0,0.0,0.0
300.06,0.2737621386169692,0.0,1.0,0.0
327.39,0.33654981839149084,0.0,1.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
14.48,-0.06343383329322476,1.0,0.0,0.0
12.99,-0.07518735594069105,1.0,0.0,0.0
2.67,-0.15659430474730324,1.0,0.0,0.0
104.99,0.6505335055136038,1.0,0.0,0.0
69.99,0.3744440473516437,1.0,0.0,0.0
4.28,-0.14389418967185308,1.0,0.0,0.0
12.98,-0.07526623864302304,1.0,0.0,0.0
95.79,0.5779614193681744,1.0,0.0,0.0
26.0,0.027439039793226063,1.0,0.0,0.0
44.32,0.1719521504654291,1.0,0.0,0.0
64.4,0.3303486167480622,1.0,0.0,0.0
12.0,-0.08299674347155793,1.0,0.0,0.0
36.28,0.10853045779051032,1.0,0.0,0.0
592.2,-0.1665281448794392,0.0,0.0,1.0
12.99,-0.07518735594069105,1.0,0.0,0.0
16.2,-0.049866008492122735,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
5.99,-0.13040524757308303,1.0,0.0,0.0
0.16,-0.17639386303263238,1.0,0.0,0.0
0.77,-0.17158201819038107,1.0,0.0,0.0
3.85,-0.1472861458721286,1.0,0.0,0.0
2.26,-0.1598284955429148,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
50.0,0.21675752538999862,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
20.25,-0.01791851404766736,1.0,0.0,0.0
2481.6,0.6272712165448027,0.0,0.0,1.0
59.72,0.2934315120566915,1.0,0.0,0.0
5.32,-0.13569038862932628,1.0,0.0,0.0
284.8,0.2387039610333907,0.0,1.0,0.0
19.95,-0.020284995117627023,1.0,0.0,0.0
444.0,0.6044485135435939,0.0,1.0,0.0
14.23,-0.06540590085152448,1.0,0.0,0.0
2.69,-0.15643653934263926,1.0,0.0,0.0
17.0,-0.04355539230556364,1.0,0.0,0.0
216.34,0.08142461389238248,0.0,1.0,0.0
125.9,-0.126351374355248,0.0,1.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
652.08,-0.14137057858215774,0.0,0.0,1.0
98.12,-0.19017287981211634,0.0,1.0,0.0
22.21,-0.002457504390597596,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
1.8,-0.16345709985018625,1.0,0.0,0.0
0.77,-0.17158201819038107,1.0,0.0,0.0
2.68,-0.15651542204497126,1.0,0.0,0.0
1.5,-0.16582358092014593,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
30.0,0.05899212072602149,1.0,0.0,0.0
78.48,0.4414154616315021,1.0,0.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
166.74,-0.03252595020627375,0.0,1.0,0.0
114.0,-0.15369032017730463,0.0,1.0,0.0
34.0,0.09054520165881691,1.0,0.0,0.0
78.49,0.441494344333834,1.0,0.0,0.0
3.59,-0.1493370961327603,1.0,0.0,0.0
109.06,0.682638765362723,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.99,-0.1619583285058785,1.0,0.0,0.0
23.99,-0.3604784305506927,0.0,1.0,0.0
22.76,0.0018810442376617808,1.0,0.0,0.0
41.0,0.1457630932912089,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
7.99,-0.11462870710668534,1.0,0.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
44.95,0.17692176071234442,1.0,0.0,0.0
21.94,-0.004587337353561284,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
12.56,-0.07857931214096656,1.0,0.0,0.0
11.0,-0.09088501370475678,1.0,0.0,0.0
44.85,0.17613293368902452,1.0,0.0,0.0
8.94,-0.10713485038514643,1.0,0.0,0.0
3.07,-0.15343899665402372,1.0,0.0,0.0
86.7,0.5062570429483967,1.0,0.0,0.0
99.0,0.6032827668167425,1.0,0.0,0.0
7.14,-0.12133373680490436,1.0,0.0,0.0
135.55,-0.10418155694492472,0.0,1.0,0.0
17.0,-0.04355539230556364,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
30.0,0.05899212072602149,1.0,0.0,0.0
35.0,0.09843347189201578,1.0,0.0,0.0
40.0,0.13787482305801005,1.0,0.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
1.78,-0.16361486525485022,1.0,0.0,0.0
3.65,-0.14886379991876839,1.0,0.0,0.0
71.95,0.38990505700871353,1.0,0.0,0.0
11.27,-0.08875518074179309,1.0,0.0,0.0
1299.6,0.13067396598724262,0.0,0.0,1.0
43.44,0.1650104726602141,1.0,0.0,0.0
38.03,0.12233493069860832,1.0,0.0,0.0
54.21,0.24996714307176582,1.0,0.0,0.0
106.35,-0.1712653567771982,0.0,1.0,0.0
843.23,-0.061062148426423726,0.0,0.0,1.0
1.0,-0.16976771603674534,1.0,0.0,0.0
642.51,-0.14539125175291565,0.0,0.0,1.0
4.37,-0.14318424535086519,1.0,0.0,0.0
31.0,0.06688039095922034,1.0,0.0,0.0
199.0,0.04158786426595708,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
70.5,0.37846706517057516,1.0,0.0,0.0
9.85,-0.09995652447293547,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
16.72,-0.045764107970859336,1.0,0.0,0.0
17.99,-0.03574600477469679,1.0,0.0,0.0
